İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,ballRecovery,outfielderBlocks,appearances,expectedAssists,expectedGoals,goalsPrevented
Haris Hajdarević,901590,Superliga 23/24,Mozzart Bet Superliga,FK Radnik Surdulica,6.6888888888889,36,3,1,2,0,701,974,71.971252566735,298,405,234,18,26,57.777777777778,60,10,5,0,0,2,10.0,34,11,146,50.519031141869,29,33.720930232558,2818,8.8235294117647,0,0,0,0,1,0,37,38.947368421053,18,0,0,39,403,22,84,34,1424,61,60,0,0,31,1,11,0,0,4,0,0,0,0,0,0,33,0.0,18,45,20,95,51,31,51.666666666667,0,378,616,0,178,0,36,0.0,0.0,0.0
Đorđe Jovanović,1130262,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.7291666666667,24,4,2,4,1,168,254,66.141732283465,55,113,66,9,13,38.235294117647,37,12,2,0,0,5,21.739130434783,31,13,67,45.890410958904,16,37.209302325581,1300,12.903225806452,0,0,0,0,0,0,11,35.483870967742,22,0,0,19,203,11,16,7,556,17,19,1,0,23,2,8,0,0,0,0,0,0,0,0,0,16,0.0,9,34,23,31,21,24,64.864864864865,0,74,180,0,59,2,24,0.0,0.0,0.0
Đorđe Jovanović,1130262,Superliga 23/24,Mozzart Bet Superliga,FK Napredak Kruševac,6.7620689655172,29,3,2,6,0,199,288,69.097222222222,61,147,83,16,9,39.130434782609,18,6,3,0,0,9,32.142857142857,44,13,62,46.969696969697,17,27.41935483871,1342,6.8181818181818,0,0,0,0,0,0,6,42.857142857143,8,0,0,16,200,14,16,10,586,35,24,0,0,17,8,6,1,0,1,0,0,0,0,0,0,17,0.0,15,23,28,14,21,13,72.222222222222,0,76,240,0,61,0,29,0.0,0.0,0.0
Miloš Popović,1165840,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.7136363636364,22,2,1,3,1,482,594,81.144781144781,284,198,78,6,1,20.0,19,12,2,0,0,0,0.0,16,6,35,45.454545454545,20,48.780487804878,1888,12.5,0,0,0,0,0,0,21,30.882352941176,47,0,0,8,151,7,38,13,806,16,26,0,0,4,0,5,0,0,6,0,0,0,0,0,0,22,0.0,6,5,4,68,26,10,52.631578947368,0,323,271,1,66,7,22,0.0,0.0,0.0
Miloš Popović,1165840,Superliga 24/25,Mozzart Bet Superliga,FK Vojvodina,6.7666666666667,3,0,0,0,0,18,18,100.0,11,7,3,0,0,0.0,3,0,0,0,0,0,0.0,0,0,5,71.428571428571,1,33.333333333333,74,0.0,0,0,1,0,0,0,0,0.0,1,0,0,1,1,0,0,0,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,3,100.0,0,11,7,0,2,0,4,0.0,0.0,0.0
Savo Rašković,1000660,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.78,10,0,0,0,1,149,199,74.874371859296,58,91,51,5,4,80.0,12,8,2,0,0,1,25.0,3,0,19,63.333333333333,5,50.0,360,0.0,0,0,0,0,0,0,6,22.222222222222,7,0,0,2,61,6,21,10,262,3,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0.0,5,5,4,27,3,5,41.666666666667,0,72,127,0,31,2,11,0.0,0.0,0.0
Borko Duronjić,356190,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.7333333333333,15,1,0,0,0,143,188,76.063829787234,42,101,61,8,9,50.0,6,4,1,0,0,3,16.666666666667,13,8,33,55.0,4,22.222222222222,766,7.6923076923077,0,0,0,0,3,0,9,50.0,9,0,0,5,101,3,13,6,340,18,9,0,0,5,4,1,0,0,0,0,0,0,0,0,0,8,0.0,8,18,18,18,6,5,83.333333333333,0,53,135,0,28,3,15,0.0,0.0,0.0
Borko Duronjić,356190,Superliga 23/24,Mozzart Bet Superliga,FK Radnik Surdulica,6.9866666666667,30,9,3,3,1,301,453,66.44591611479,107,222,135,38,20,48.780487804878,20,7,4,0,0,28,22.950819672131,48,17,99,53.804347826087,11,29.72972972973,2206,18.75,2,2,0,0,9,0,12,30.0,14,0,0,35,383,10,39,14,965,59,22,1,0,9,8,10,0,0,0,0,0,0,0,0,0,28,0.0,38,41,122,40,36,12,60.0,0,136,439,2,78,0,30,0.0,0.0,0.0
Lazar Stojanović,1801667,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.7875,8,1,1,0,0,77,105,73.333333333333,24,53,29,6,4,33.333333333333,6,4,0,0,0,2,10.0,10,2,17,43.589743589744,0,0.0,454,10.0,0,0,0,0,0,0,3,30.0,3,0,0,4,72,4,2,1,198,7,5,1,0,5,1,6,0,0,0,0,0,0,0,0,0,5,0.0,6,12,20,10,8,4,66.666666666667,0,33,72,0,20,0,8,0.0,0.0,0.0
Teo Lakić,1907123,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,0.0,0,0,0,0,0,3,3,100.0,0,3,3,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,1,0.0,0.0,0.0
Luka Puzovic,1166090,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.625,8,0,0,0,0,57,78,73.076923076923,22,35,21,3,0,0.0,5,2,0,0,0,2,14.285714285714,3,1,8,53.333333333333,3,60.0,207,0.0,0,0,1,0,0,0,7,50.0,2,0,0,2,46,0,15,8,127,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,1,14,14,3,3,60.0,0,23,55,0,15,0,8,0.0,0.0,0.0
Mlađan Stevanović,938002,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.7222222222222,18,0,2,0,0,471,601,78.369384359401,206,265,132,8,5,62.5,32,21,4,0,0,2,33.333333333333,15,3,48,47.058823529412,10,45.454545454545,1210,0.0,0,0,0,0,1,0,32,36.781609195402,16,0,1,5,151,5,72,35,763,11,24,0,0,24,0,6,0,0,3,0,0,0,0,0,0,13,0.0,8,8,6,87,18,21,65.625,0,235,366,1,81,4,19,0.0,0.0,0.0
Sandro Trémoulet,1388249,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,7.0,24,1,0,3,0,721,915,78.79781420765,486,235,85,3,6,60.0,38,36,4,0,0,2,100.0,10,4,59,56.730769230769,84,67.741935483871,2159,10.0,0,0,0,0,0,0,63,35.795454545455,173,0,3,4,216,2,101,34,1326,15,32,0,1,5,0,1,0,0,8,0,0,0,0,0,0,24,0.0,3,10,2,176,29,20,52.631578947368,0,534,381,2,73,20,24,0.0,0.0,0.0
Sandro Trémoulet,1388249,Premier League 24/25,Armenian Premier League,FC Ararat,6.6,0,0,0,0,0,135,164,82.32,0,0,15,2,2,100.0,0,0,2,0,1,0,0.0,2,0,0,0.0,13,61.9,446,0.0,0,0,0,0,0,0,15,57.69,16,0,5,0,0,0,0,0,0,4,7,0,0,11,0,2,0,0,0,0,0,0,0,0,0,4,0.0,0,0,0,26,0,0,0.0,1,0,0,0,40,0,7,0.0,0.0,0.0
Uroš Filipović,1427154,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.7,15,0,1,0,0,253,346,73.121387283237,131,122,58,10,14,53.846153846154,24,11,2,0,0,4,18.181818181818,4,2,51,54.838709677419,12,48.0,1019,0.0,0,0,0,1,0,0,26,46.428571428571,31,0,0,10,183,2,19,9,646,13,13,0,0,8,0,1,0,0,3,0,0,0,0,0,0,10,0.0,10,26,22,56,9,18,75.0,0,158,188,0,60,0,16,0.0,0.0,0.0
Sadick Abubakar,1147568,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.6304347826087,23,1,0,0,0,439,614,71.498371335505,263,176,72,6,2,25.0,37,37,6,1,1,6,37.5,16,6,52,43.333333333333,46,56.79012345679,1759,6.25,0,0,0,1,0,0,45,30.201342281879,112,0,0,2,231,4,64,23,1010,13,47,0,0,17,1,3,0,0,7,0,0,0,0,0,0,22,0.0,6,8,16,149,21,29,78.378378378378,0,314,300,1,68,8,23,0.0,0.0,0.0
Sadick Abubakar,1147568,Superliga 23/24,Mozzart Bet Superliga,FK Radnik Surdulica,6.852,25,0,0,1,0,651,906,71.854304635762,423,230,89,3,12,63.157894736842,74,41,8,0,1,2,11.111111111111,2,1,103,64.375,54,65.853658536585,2147,0.0,0,0,0,1,0,0,60,30.927835051546,95,0,0,4,325,1,97,26,1338,19,40,0,1,6,0,1,0,0,5,0,0,0,0,0,0,24,0.0,3,19,18,194,29,43,58.108108108108,1,522,402,1,161,0,25,0.0,0.0,0.0
Mateja Gašić,1147541,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,7.0703703703704,27,1,8,1,4,587,822,71.411192214112,222,365,240,54,12,38.709677419355,45,15,8,0,0,53,31.547619047619,15,4,105,55.263157894737,27,44.262295081967,2427,6.6666666666667,0,0,1,0,2,0,67,42.405063291139,74,0,0,15,478,9,88,35,1645,49,37,0,0,15,1,5,0,0,8,0,0,0,0,0,0,27,0.0,54,31,168,158,32,38,84.444444444444,0,276,546,2,83,7,27,0.0,0.0,0.0
Mateja Gašić,1147541,Superliga 23/24,Mozzart Bet Superliga,FK Radnik Surdulica,6.6424242424242,33,1,1,0,0,504,753,66.932270916335,231,281,157,15,14,60.869565217391,37,26,4,0,0,8,13.333333333333,7,4,108,57.446808510638,16,34.782608695652,2635,14.285714285714,0,0,0,0,0,0,60,37.037037037037,51,0,0,9,393,5,85,33,1365,57,47,0,1,20,0,0,0,0,8,0,0,0,0,0,0,30,0.0,15,23,60,162,47,23,62.162162162162,0,316,497,0,114,0,33,0.0,0.0,0.0
Uroš Ilić,1406169,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.4,8,0,0,0,0,116,161,72.049689440994,77,39,18,0,0,0.0,4,2,1,0,0,1,12.5,1,0,6,30.0,15,55.555555555556,519,0.0,0,0,0,0,0,0,9,33.333333333333,27,0,0,0,66,0,12,3,254,2,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0.0,0,2,8,27,8,3,75.0,0,89,72,0,11,3,8,0.0,0.0,0.0
Christ Kouadio,931313,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.3333333333333,3,0,0,0,0,24,31,77.41935483871,17,7,5,1,2,100.0,3,0,0,0,0,1,33.333333333333,1,0,5,38.461538461538,0,0.0,174,0.0,0,0,0,0,0,0,1,20.0,2,0,0,0,16,1,1,0,62,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.0,1,2,3,5,3,3,100.0,0,20,11,0,5,1,3,0.0,0.0,0.0
Uroš Blagojević,997182,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.6166666666667,6,0,0,0,0,41,62,66.129032258065,21,20,11,0,2,66.666666666667,6,3,0,0,0,2,25.0,0,0,9,60.0,4,66.666666666667,255,0.0,0,0,0,0,0,0,5,45.454545454545,15,1,0,0,34,0,3,1,137,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,3,8,11,4,5,83.333333333333,0,34,28,0,8,0,7,0.0,0.0,0.0
David Stojanović,1215907,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.8263157894737,19,0,1,1,1,502,617,81.361426256078,337,165,65,4,1,100.0,32,21,4,0,0,2,33.333333333333,6,1,44,61.971830985915,25,58.139534883721,1518,0.0,0,0,0,2,0,0,54,46.153846153846,104,1,1,1,129,2,68,30,852,11,20,1,0,8,0,0,0,0,6,0,0,0,0,0,0,16,0.0,4,1,6,117,24,21,65.625,0,371,246,0,55,12,19,0.0,0.0,0.0
Aleksandar Cvetković,588974,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.5,1,0,0,0,0,41,49,83.673469387755,26,15,4,0,0,0.0,1,1,0,0,0,0,0.0,1,0,1,50.0,1,50.0,56,0.0,0,0,0,0,0,0,2,33.333333333333,1,0,0,0,10,0,3,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,6,1,1,100.0,0,30,19,0,1,1,1,0.0,0.0,0.0
Filip Samurović,1047505,Superliga 23/24,Mozzart Bet Superliga,FK Čukarički,6.9181818181818,11,0,0,0,0,144,241,59.751037344398,102,42,9,1,0,0.0,0,0,1,0,0,0,0.0,0,0,3,75.0,3,75.0,990,0.0,0,0,0,0,0,0,61,38.853503184713,9,2,0,0,100,0,19,6,335,3,1,0,0,0,0,0,0,30,3,0,3,4,4,10,0,11,0.0,1,0,0,157,15,0,0.0,0,123,118,2,75,0,11,0.0,0.0,0.0
Stefan Ranđelović,954755,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,6.875,28,0,0,0,0,464,714,64.985994397759,389,75,13,0,0,0.0,0,0,2,0,0,0,0.0,0,0,2,66.666666666667,9,90.0,2439,0.0,0,0,0,0,0,0,143,37.33681462141,40,1,3,0,255,0,70,39,993,5,0,0,0,1,0,0,0,75,8,0,21,11,11,23,1,28,0.0,0,0,0,383,34,0,0.0,0,462,252,2,235,0,28,0.0,0.0,0.0
Stefan Ranđelović,954755,Superliga 23/24,Mozzart Bet Superliga,FK Radnik Surdulica,6.9625,32,0,0,0,0,455,843,53.973902728351,292,163,47,0,2,100.0,0,0,4,0,0,0,0.0,0,0,4,66.666666666667,9,75.0,2809,0.0,0,0,0,0,0,0,264,40.866873065015,30,1,3,0,392,0,188,99,1126,3,0,0,0,2,0,0,0,85,8,0,20,14,12,34,1,32,0.0,0,2,0,646,43,0,0.0,0,388,455,0,273,0,32,0.0,0.0,0.0
Lazar Radojičić,1424357,Superliga 25/26,Mozzart Bet Superliga,FK Radnik Surdulica,7.7,2,0,0,0,0,19,40,47.5,13,6,1,0,0,0.0,0,0,1,0,0,0,0.0,0,0,3,100.0,0,0.0,171,0.0,0,0,0,0,0,0,8,27.586206896552,3,0,0,0,21,0,1,1,62,3,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,1,0.0,0,0,0,29,1,0,0.0,0,15,25,1,16,0,2,0.0,0.0,0.0
Ester Sokler,862199,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,7.0809523809524,21,11,1,8,1,215,300,71.666666666667,85,130,72,9,11,55.0,14,4,3,0,0,0,0.0,38,19,45,44.554455445545,44,57.894736842105,1703,28.947368421053,1,1,2,0,0,0,2,50.0,11,0,0,16,165,6,7,5,543,22,23,1,0,8,14,6,0,0,4,0,0,0,0,0,0,20,0.0,9,20,1,4,20,9,64.285714285714,0,110,190,2,26,3,21,0.0,0.0,0.0
Ester Sokler,862199,Premiership 25/26,Scottish Premiership,Aberdeen,6.7,2,0,1,0,0,7,10,70.0,4,3,2,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,50.0,2,66.666666666667,45,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,5,0,0,0,16,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0.0,0,6,4,0,0,0,2,0.12639201,0.0,0.0
Ester Sokler,862199,Premiership 24/25,Scottish Premiership,Aberdeen,6.647619047619,21,2,1,6,1,111,170,65.294117647059,37,74,36,8,1,16.666666666667,4,3,2,0,0,0,0.0,17,7,12,28.571428571429,17,34.0,964,11.764705882353,0,0,0,0,0,0,0,0.0,9,0,0,6,102,6,5,1,286,7,13,0,0,6,4,6,0,0,0,0,0,0,0,0,0,12,0.0,8,6,1,3,15,3,75.0,0,49,122,0,24,0,21,0.0,0.0,0.0
Ester Sokler,862199,Premiership 23/24,Scottish Premiership,Aberdeen,6.6583333333333,24,1,1,5,2,97,158,61.392405063291,26,71,51,11,4,36.363636363636,8,1,1,0,0,0,0.0,20,6,24,42.857142857143,16,26.666666666667,728,5.0,0,0,1,1,0,0,2,66.666666666667,6,0,0,12,109,6,6,3,290,12,10,0,0,5,4,5,0,0,0,0,0,0,0,0,0,6,0.0,11,11,4,3,14,5,62.5,0,40,122,0,29,0,26,0.0,0.0,0.0
Evandro,801236,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,6.5555555555556,9,0,1,2,1,86,124,69.354838709677,32,54,33,3,4,28.571428571429,7,5,1,0,0,1,12.5,5,1,25,44.642857142857,11,35.483870967742,522,0.0,0,0,0,0,0,0,5,55.555555555556,8,0,0,8,89,3,7,4,256,14,12,0,0,3,2,1,0,0,0,0,0,0,0,0,0,6,0.0,3,14,8,9,8,4,57.142857142857,0,45,79,0,12,0,9,0.0,0.0,0.0
Evandro,801236,Superliga 24/25,Mozzart Bet Superliga,FK Radnički 1923,6.9190476190476,21,7,1,5,0,155,218,71.100917431193,64,92,63,7,11,64.705882352941,5,3,3,0,0,1,20.0,32,14,58,55.769230769231,35,48.611111111111,985,21.875,1,1,0,1,3,0,6,46.153846153846,18,0,0,10,120,5,11,6,428,43,25,2,0,8,9,7,0,0,0,0,0,0,0,0,0,12,0.0,7,17,5,13,14,3,60.0,0,81,142,1,24,0,21,0.0,0.0,0.0
Issa Bah,987250,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,6.6470588235294,17,1,1,0,1,174,238,73.109243697479,48,126,93,12,30,54.545454545455,13,5,0,0,0,4,16.666666666667,19,2,71,49.65034965035,17,58.620689655172,1037,5.2631578947368,0,0,1,0,0,0,3,50.0,7,1,0,21,189,2,8,5,507,28,21,0,0,6,4,8,0,0,2,0,0,0,0,0,0,10,0.0,12,55,24,6,17,9,69.230769230769,0,67,171,0,33,0,17,0.0,0.0,0.0
Issa Bah,987250,Superliga 24/25,Mozzart Bet Superliga,FK Radnički 1923,7.2083333333333,12,5,2,2,1,137,182,75.274725274725,36,103,74,14,16,51.612903225806,18,1,3,0,0,2,25.0,23,10,53,45.299145299145,13,35.135135135135,800,21.739130434783,0,0,0,0,0,0,1,33.333333333333,5,0,0,14,125,9,2,2,370,19,29,0,0,8,7,5,1,0,0,0,0,0,0,0,0,9,0.0,13,31,8,3,16,12,66.666666666667,0,39,151,2,30,0,13,0.0,0.0,0.0
Mohamed Cissé,1133670,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,6.9857142857143,7,0,2,0,1,73,103,70.873786407767,27,46,34,7,12,60.0,6,8,1,0,0,4,23.529411764706,10,4,39,59.090909090909,3,37.5,457,0.0,0,0,0,0,0,0,3,30.0,3,0,0,5,85,3,6,2,242,21,6,0,0,8,2,2,0,0,0,0,0,0,0,0,0,5,0.0,7,20,17,10,6,4,66.666666666667,0,33,70,0,34,0,7,0.0,0.0,0.0
Milan Vidakov,1022058,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,6.4444444444444,9,0,0,2,0,47,80,58.75,16,31,24,5,1,10.0,1,2,2,0,0,0,0.0,12,2,11,26.190476190476,19,50.0,327,0.0,0,0,0,0,0,0,2,22.222222222222,6,0,0,9,73,5,7,4,178,10,12,0,0,2,1,6,0,0,1,0,0,0,0,0,0,2,0.0,5,10,3,9,5,0,0.0,0,21,59,0,14,1,12,0.0,0.0,0.0
Milan Vidakov,1022058,Superliga 24/25,Mozzart Bet Superliga,FK Radnički 1923,6.9666666666667,3,0,1,1,1,6,11,54.545454545455,1,6,2,1,0,0.0,1,0,0,0,0,1,100.0,2,1,4,57.142857142857,2,50.0,46,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,0,0,0,20,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,100.0,0,3,9,0,0,0,3,0.0,0.0,0.0
Milan Vidakov,1022058,Superliga 23/24,Mozzart Bet Superliga,FK Radnički 1923,7.0125,16,6,2,3,1,108,172,62.790697674419,45,64,40,6,6,60.0,13,1,3,0,0,1,50.0,26,11,39,43.820224719101,45,52.941176470588,709,23.076923076923,0,0,0,0,0,0,1,11.111111111111,3,0,0,18,111,8,6,2,321,22,27,0,0,3,4,4,0,0,1,0,0,0,0,0,0,8,0.0,6,10,2,9,17,6,46.153846153846,0,57,117,1,21,0,16,0.0,0.0,0.0
António Pina Gomes,971009,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,7.0,5,0,1,1,0,53,67,79.10447761194,21,32,18,4,5,62.5,7,2,0,0,0,2,66.666666666667,4,1,14,63.636363636364,3,75.0,174,0.0,0,0,0,0,0,0,3,50.0,0,0,0,2,26,1,2,1,108,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3,0.0,4,8,3,6,0,4,57.142857142857,0,25,42,1,11,0,5,0.0,0.0,0.0
Wajdi Sahli,1013823,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,7.0052631578947,19,4,6,1,1,326,440,74.090909090909,121,205,117,19,7,36.842105263158,31,19,3,0,0,19,22.093023255814,49,12,71,50.354609929078,29,55.769230769231,1280,8.1632653061224,0,0,0,0,6,1,25,51.020408163265,7,0,1,15,256,14,58,36,792,34,26,2,0,21,1,9,0,0,1,0,0,0,0,0,0,16,16.666666666667,19,19,86,49,18,20,64.516129032258,0,145,295,1,75,2,19,0.0,0.0,0.0
Wajdi Sahli,1013823,Superliga 24/25,Mozzart Bet Superliga,FK Radnički 1923,6.8,2,0,0,0,0,41,55,74.545454545455,15,26,15,2,2,66.666666666667,2,1,1,0,0,0,0.0,4,0,6,46.153846153846,0,0.0,116,0.0,0,0,0,0,1,0,6,75.0,0,0,0,0,22,0,6,4,77,2,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,2,3,1,8,1,2,100.0,0,18,38,0,8,0,2,0.0,0.0,0.0
Wajdi Sahli,1013823,Superliga 23/24,Mozzart Bet Superliga,FK Radnički 1923,7.2275862068966,29,8,7,2,5,484,629,76.947535771065,181,325,193,43,14,36.842105263158,40,13,10,0,0,22,27.848101265823,62,21,118,51.754385964912,17,37.777777777778,1639,12.903225806452,0,0,1,0,10,1,50,57.471264367816,9,0,0,16,288,13,71,44,1069,66,52,0,0,25,3,13,0,0,1,0,0,0,0,0,0,21,10.0,43,38,79,87,25,23,57.5,0,205,503,2,123,0,29,0.0,0.0,0.0
Louay Ben Hassine,1000815,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,6.9785714285714,28,4,2,1,1,673,790,85.189873417722,216,457,281,30,18,52.941176470588,30,24,5,0,0,11,24.444444444444,38,18,118,65.193370165746,14,36.842105263158,2241,10.526315789474,1,1,0,0,3,0,17,37.777777777778,32,0,0,14,225,12,37,18,1211,70,21,0,0,16,1,9,0,0,7,0,0,0,0,0,0,26,0.0,30,34,45,45,23,21,70.0,0,251,539,1,108,1,28,0.0,0.0,0.0
Louay Ben Hassine,1000815,Superliga 24/25,Mozzart Bet Superliga,FK Radnički 1923,6.9125,32,2,1,1,0,611,719,84.979137691238,189,432,236,27,21,58.333333333333,32,15,7,0,0,10,34.48275862069,32,7,118,57.843137254902,23,50.0,2108,6.25,0,0,2,0,0,0,25,52.083333333333,19,0,0,18,210,6,29,15,1094,66,36,2,0,23,0,14,0,0,2,0,0,0,0,0,0,24,0.0,27,36,29,48,24,16,50.0,0,218,530,0,122,0,33,0.0,0.0,0.0
Alfa Baldé,1158017,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,6.8238095238095,21,0,7,2,3,251,319,78.683385579937,75,176,123,25,18,40.0,18,5,0,0,0,18,20.224719101124,27,9,52,51.485148514851,1,11.111111111111,1213,0.0,0,0,0,0,0,0,9,56.25,2,0,0,10,217,7,14,4,619,16,5,0,0,9,0,5,0,0,2,0,0,0,0,0,0,13,0.0,25,45,89,16,14,8,44.444444444444,0,93,226,1,60,1,24,0.0,0.0,0.0
Alfa Baldé,1158017,Superliga 24/25,Mozzart Bet Superliga,FK Radnički 1923,6.6363636363636,11,0,1,1,0,61,77,79.220779220779,14,49,35,5,6,50.0,5,0,4,1,1,2,11.764705882353,10,2,22,52.380952380952,0,0.0,293,0.0,0,0,0,0,0,0,2,66.666666666667,1,0,0,3,52,3,3,1,158,11,9,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0.0,5,12,17,3,4,5,100.0,0,16,78,0,18,0,11,0.0,0.0,0.0
Miloš Ristić,879829,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,6.9,16,0,3,1,0,500,606,82.508250825083,206,294,157,17,8,44.444444444444,25,21,3,1,1,13,56.521739130435,25,6,45,49.450549450549,28,65.116279069767,1237,0.0,0,0,0,0,4,0,27,47.368421052632,21,0,1,6,153,5,49,30,825,12,19,2,0,12,0,10,0,0,4,0,0,0,0,0,0,14,0.0,17,18,23,57,13,16,64.0,0,233,373,0,88,4,16,0.0,0.0,0.0
Miloš Ristić,879829,Superliga 24/25,Mozzart Bet Superliga,FK Radnički 1923,7.1352941176471,34,1,9,0,3,959,1181,81.202370872142,417,600,290,65,19,63.333333333333,64,33,6,0,0,58,38.157894736842,23,6,104,49.056603773585,32,55.172413793103,2624,4.3478260869565,0,0,0,0,10,0,100,60.240963855422,42,0,1,22,383,6,127,74,1705,22,49,1,0,28,0,5,1,0,4,0,0,0,0,0,0,32,0.0,64,30,152,166,38,43,67.1875,0,482,851,2,160,0,34,0.0,0.0,0.0
Miloš Ristić,879829,Superliga 23/24,Mozzart Bet Superliga,FK Radnički 1923,7.0,31,4,2,0,4,930,1160,80.172413793103,457,480,222,28,18,62.068965517241,50,42,8,0,0,7,20.588235294118,28,7,101,51.794871794872,50,62.5,2438,14.285714285714,2,2,0,0,2,0,84,55.629139072848,29,0,2,15,319,11,102,55,1546,33,47,0,0,23,0,9,0,0,6,0,0,0,0,0,0,28,0.0,28,29,34,151,40,27,54.0,0,544,650,3,174,0,31,0.0,0.0,0.0
Nikola Bukumira,1595656,Superliga 25/26,Mozzart Bet Superliga,FK Radnički 1923,6.5411764705882,17,0,0,1,0,143,191,74.869109947644,66,77,36,2,10,47.619047619048,15,9,3,0,0,2,33.333333333333,9,2,33,50.0,13,54.166666666667,700,0.0,0,0,0,1,0,0,4,30.769230769231,11,0,1,6,102,2,2,2,348,8,11,0,0,5,0,3,0,0,1,0,0,0,0,0,0,5,0.0,2,21,6,13,12,9,60.0,0,78,113,0,33,1,17,0.0,0.0,0.0
