İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Yehor Nazaryna,833562,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,6.9222222222222,2,0,410,455,90.11,49,6,17,94.44,1,0,0,1,33.33,16,6,13,54.17,795,12.5,0,0,2,10,52.63,4,3,5,8,17,1,2,0,0,0,0,6,3,19,0,0,82,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Yehor Nazaryna,833562,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.5,0,0,2,4,50.0,1,0,0,0.0,0,0,0,0,0.0,1,0,0,0.0,18,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0.00207501,1,1,2,0,2,66.666666666667,0,0,0,0,1,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,50.0,3,1,0,0.0502,0,0.0
Yehor Nazaryna,833562,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.825,0,1,89,101,88.118811881188,21,3,0,0.0,1,0,0,0,0.0,3,2,1,33.333333333333,207,0.0,0,0,0,2,66.666666666667,5,0,0,3,3,0,0,0,0,0,0,2,1,3,5,0,21,4,4,1,1,0.55514362,37,52,4,2,4,28.571428571429,0,0,0,0,4,21,4,6,2,132,0,0,0,0,0,0,0,0,3,0,3,75.0,39,63,0,0.2251,0,0.0
Viktor Tsukanov,1403324,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,1,0,0.0,2,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Viktor Tsukanov,1403324,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.6333333333333,0,0,46,56,82.14,6,1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,87,0.0,0,0,0,1,100.0,1,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,8,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Viktor Tsukanov,1403324,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,6.6,0,0,39,44,88.64,6,2,0,0.0,0,0,0,0,0.0,2,1,0,0.0,73,0.0,0,0,0,0,0.0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Ivan Petriak,178999,Premier League 24/25,Ukrainian Premier League,Chornomorets Odesa,6.55,0,1,122,170,71.76,11,7,14,82.35,2,1,1,2,13.33,7,3,5,29.41,684,0.0,0,0,0,14,60.87,6,0,18,2,5,3,0,0,0,0,0,10,15,23,0,1,21,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Ivan Petriak,178999,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,6.5,0,0,57,67,85.07,4,3,1,25.0,2,0,0,0,0.0,3,0,1,14.29,241,0.0,0,0,0,3,75.0,2,1,5,3,7,0,0,0,0,0,0,2,1,4,0,0,14,7,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Kyrylo Sigeev,1142405,Premier League 24/25,Ukrainian Premier League,Chornomorets Odesa,6.6076923076923,0,0,361,420,85.95,32,3,1,100.0,2,0,0,4,57.14,4,1,9,45.0,865,0.0,0,0,0,16,55.17,10,9,2,8,22,1,5,0,0,0,0,10,7,29,0,0,75,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Kyrylo Sigeev,1142405,Premier League 23/24,Ukrainian Premier League,Oleksandria,6.7727272727273,0,1,717,810,88.52,82,8,7,63.64,5,0,0,1,20.0,12,3,7,33.33,1680,0.0,0,0,1,25,71.43,23,3,22,13,33,0,5,1,0,0,0,16,5,35,0,0,129,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Vinícius Tobias,1067639,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.2461538461538,2,0,421,480,87.71,25,7,24,77.42,0,0,0,6,22.22,14,4,6,60.0,805,14.29,0,0,0,23,71.88,19,1,17,6,14,1,0,0,0,0,0,7,27,32,0,0,76,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Vinícius Tobias,1067639,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,7.0947368421053,0,6,791,931,84.96,83,16,44,68.75,3,0,0,19,34.55,19,3,12,52.17,1555,0.0,0,0,0,37,53.62,31,9,34,6,46,0,5,0,0,0,0,18,55,69,0,0,153,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Vinícius Tobias,1067639,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.9,0,0,102,116,87.931034482759,16,0,5,62.5,1,0,0,0,0.0,1,0,0,0.0,210,0.0,0,0,0,6,46.153846153846,2,1,6,4,5,0,1,0,0,0,0,2,5,13,3,0,11,3,3,0,0,0.04248813,61,41,12,3,23,60.526315789474,0,0,0,0,3,29,0,9,5,183,0,0,0,0,0,0,0,0,0,8,9,75.0,67,54,0,0.0081,0,0.0
Alaa Ghram,1011994,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.05,0,0,137,147,93.2,27,1,2,100.0,0,0,0,0,0.0,0,0,1,100.0,181,0.0,0,0,0,4,40.0,3,1,4,0,7,0,1,0,0,0,0,2,0,10,0,0,19,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Alaa Ghram,1011994,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.35,0,0,346,368,94.02,26,2,3,75.0,1,0,1,1,50.0,1,0,15,71.43,518,0.0,0,0,0,11,61.11,14,6,1,7,6,0,0,0,0,0,0,6,2,18,0,1,61,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Alaa Ghram,1011994,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.15,0,0,51,61,83.606557377049,1,0,1,100.0,1,0,0,0,0.0,0,0,2,50.0,135,0.0,0,0,0,4,50.0,10,0,2,3,2,0,0,0,0,0,0,2,0,8,7,0,5,2,2,0,0,0.00230736,46,5,5,6,8,61.538461538462,0,1,0,1,0,13,0,5,1,102,0,0,0,0,0,0,0,0,0,1,2,40.0,53,8,0,0.0,0,0.0
Irakli Azarovi,979665,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.6857142857143,0,0,289,336,86.01,26,2,9,90.0,1,0,0,4,30.77,6,0,2,50.0,520,0.0,0,0,0,8,44.44,3,1,0,4,18,0,0,2,0,0,0,6,13,18,0,0,44,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Irakli Azarovi,979665,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,7.125,0,1,511,596,85.74,51,9,15,83.33,1,0,0,11,40.74,5,3,11,52.38,938,0.0,0,0,0,35,59.32,19,5,5,12,21,0,2,0,0,0,0,12,27,59,0,0,101,12,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Irakli Azarovi,979665,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,7.0190476190476,0,1,844,968,87.19,113,15,26,70.27,0,0,0,13,30.95,12,2,10,40.0,1706,0.0,0,0,0,40,54.05,27,8,5,11,59,0,3,0,0,0,0,18,42,74,0,0,144,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Irakli Azarovi,979665,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,7.1,0,0,71,84,84.52380952381,22,2,2,40.0,0,0,0,1,33.333333333333,1,0,0,0.0,162,0.0,0,0,0,3,30.0,7,0,3,2,6,0,0,0,0,1,0,2,3,10,2,0,7,2,2,1,0,0.0898208,34,38,5,1,10,47.619047619048,1,0,0,0,0,19,1,12,4,124,0,0,0,0,0,0,0,0,2,5,2,40.0,41,46,0,0.0176,0,0.0
Irakli Azarovi,979665,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,7.175,0,1,127,148,85.810810810811,29,6,0,0.0,0,0,0,2,40.0,3,1,1,100.0,295,0.0,0,0,0,4,36.363636363636,7,0,0,1,10,0,2,0,0,1,0,3,5,11,4,0,16,4,4,2,0,0.51461749,86,43,9,4,9,40.909090909091,0,0,0,0,1,38,3,12,7,217,1,0,0,0,0,0,0,0,6,1,5,55.555555555556,98,55,0,0.074,0,0.0
Irakli Azarovi,979665,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.45,0,0,69,84,82.142857142857,7,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,174,0.0,0,0,0,7,50.0,4,0,0,0,0,0,0,0,0,0,0,2,0,14,5,0,6,2,2,0,0,0.01553243,48,21,1,3,1,100.0,0,0,0,0,0,19,0,7,5,113,0,0,0,0,0,0,0,0,0,0,0,0.0,53,31,0,0.0,0,0.0
Irakli Azarovi,979665,Superliga 23/24,Mozzart Bet Superliga,FK Crvena zvezda,6.9,0,0,14,16,87.5,8,0,2,100.0,0,0,0,1,100.0,1,0,0,0.0,20,0.0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0.0,4,11,0,0,2,100.0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0.0,5,12,0,0.0,0,0.0
Mykola Matviyenko,353272,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.31,0,0,1361,1474,92.33,231,11,6,100.0,0,0,0,7,58.33,5,1,27,61.36,1580,0.0,0,0,1,100,67.11,25,10,12,6,26,1,5,2,0,0,0,15,12,149,0,0,183,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Mykola Matviyenko,353272,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,7.2545454545455,3,1,1641,1804,90.96,244,2,3,75.0,5,0,0,4,57.14,11,8,42,60.0,1980,27.27,0,0,1,118,59.6,32,12,10,19,23,0,5,0,0,0,0,22,7,198,0,0,267,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Mykola Matviyenko,353272,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,7.4217391304348,3,0,1744,1899,91.84,272,11,9,75.0,6,0,0,6,60.0,10,5,26,53.06,2070,30.0,0,0,1,110,57.59,46,14,10,20,47,1,12,2,0,0,0,23,10,191,0,0,257,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Mykola Matviyenko,353272,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.675,0,0,385,457,84.245076586433,44,1,3,75.0,0,0,0,0,0.0,3,0,10,58.823529411765,720,0.0,0,0,0,31,43.055555555556,33,1,3,3,3,0,2,0,0,2,0,8,1,72,16,0,22,8,8,0,1,0.09201058,270,115,8,6,14,66.666666666667,0,0,0,0,0,76,0,46,27,538,0,0,0,0,0,0,0,0,1,4,7,87.5,300,158,0,0.2961,0,0.0
Mykola Matviyenko,353272,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.98,1,0,218,254,85.826771653543,12,3,0,0.0,0,0,0,0,0.0,3,2,4,80.0,450,33.333333333333,0,0,0,15,44.117647058824,29,2,3,2,9,0,0,0,0,2,0,5,2,34,9,0,17,5,5,1,2,0.02825832,166,52,11,2,14,56.0,0,0,0,0,1,49,0,31,14,343,0,0,0,0,0,0,0,0,3,0,5,45.454545454545,183,73,1,0.448,0,0.0
Mykola Matviyenko,353272,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,7.15,1,0,132,146,90.41095890411,7,1,0,0.0,1,0,0,0,0.0,1,1,1,33.333333333333,180,100.0,0,0,0,10,66.666666666667,9,0,1,1,0,0,0,0,0,0,0,2,0,15,5,0,7,2,2,0,0,0.10742146,104,28,0,4,1,50.0,0,0,0,0,0,14,0,11,7,167,0,0,0,0,0,0,0,0,1,0,0,0.0,112,34,0,0.0749,0,0.0
Marlon,331853,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.925,0,1,491,513,95.71,35,2,1,50.0,1,0,0,2,100.0,3,1,13,65.0,570,0.0,0,0,0,16,61.54,6,1,4,8,8,0,1,0,0,0,0,7,2,26,0,0,50,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marlon,331853,Brasileirão Betano 2024,Brasileirão Betano,Fluminense,6.95,0,0,244,272,89.705882352941,12,2,1,100.0,1,0,0,0,0.0,1,0,15,65.217391304348,353,0.0,0,0,0,14,51.851851851852,16,0,2,5,1,0,0,0,0,0,0,4,0,27,5,0,13,4,4,0,0,0.02868304,179,65,4,3,7,53.846153846154,0,0,0,1,1,34,0,16,10,320,0,0,0,0,0,0,0,0,2,1,4,100.0,188,84,0,0.0344,0,0.0
Pedro Henrique,1100817,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.4882352941176,0,5,868,999,86.89,83,23,51,82.26,1,0,0,25,39.68,13,4,21,72.41,1530,0.0,0,0,0,43,58.9,31,0,13,15,22,3,0,0,0,0,0,16,63,73,0,0,156,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Pedro Henrique,1100817,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.9909090909091,0,0,879,1016,86.52,99,13,29,87.88,5,0,0,20,37.74,7,3,32,74.42,1838,0.0,0,0,0,44,50.0,47,12,8,27,40,0,5,1,0,0,0,18,53,88,0,0,185,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Pedro Henrique,1100817,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,6.7333333333333,0,0,280,315,88.89,31,1,11,52.38,0,0,0,3,33.33,9,3,6,40.0,564,0.0,0,0,0,8,44.44,10,4,1,4,14,1,1,0,0,0,0,6,9,18,0,0,59,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Pedro Henrique,1100817,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.75,0,0,159,196,81.122448979592,25,0,6,75.0,1,1,1,0,0.0,1,0,5,62.5,447,0.0,0,0,0,15,62.5,16,0,3,3,7,0,0,0,0,1,0,5,3,24,6,0,16,6,6,0,0,0.34139137,111,48,8,16,17,53.125,0,0,0,1,3,54,0,13,6,302,0,0,0,0,0,0,0,0,0,8,5,62.5,132,67,0,0.0287,0,0.0
Pedro Henrique,1100817,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.7,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,13,0.0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,1,0,1,100.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,100.0,0,0,0,0.0,0,0.0
Yukhym Konoplia,904852,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.05625,2,3,550,647,85.01,68,18,16,76.19,3,0,0,21,37.5,12,4,24,53.33,1205,16.67,0,0,0,24,53.33,20,6,9,12,34,2,2,1,0,0,0,13,56,45,0,0,114,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0.0
Yukhym Konoplia,904852,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.9076923076923,0,0,522,619,84.33,66,13,5,62.5,1,0,0,16,35.56,4,2,22,64.71,1170,0.0,0,0,0,31,54.39,18,6,7,11,27,0,2,2,0,0,0,12,45,57,0,0,88,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Yukhym Konoplia,904852,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,6.995,1,0,751,887,84.67,98,19,11,73.33,3,0,0,16,28.07,16,5,11,32.35,1634,6.25,0,0,0,29,46.77,25,12,14,18,47,0,4,1,0,0,0,18,57,62,0,0,138,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Yukhym Konoplia,904852,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.6285714285714,0,2,106,133,79.699248120301,23,6,1,33.333333333333,1,0,0,4,66.666666666667,3,0,7,53.846153846154,465,0.0,0,0,0,4,40.0,18,0,1,6,6,0,2,0,0,0,0,5,6,10,11,0,18,7,7,1,1,0.42580122,60,50,6,4,8,33.333333333333,0,0,0,0,2,43,4,7,2,222,0,0,0,0,0,0,0,0,6,3,3,50.0,69,70,0,0.239,0,0.0
Yukhym Konoplia,904852,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.7,0,1,86,108,79.62962962963,16,3,3,75.0,3,0,0,3,50.0,1,0,0,0.0,256,0.0,0,0,0,3,33.333333333333,3,0,2,5,2,1,1,0,0,0,0,3,6,9,7,0,14,3,3,0,0,0.7852158,46,43,8,6,13,56.521739130435,0,0,0,0,2,35,2,16,6,165,0,0,0,0,0,0,0,0,3,4,5,62.5,55,59,0,0.0594,0,0.0
Yukhym Konoplia,904852,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.75,0,0,72,88,81.818181818182,9,1,1,100.0,2,0,0,1,50.0,1,0,2,50.0,166,0.0,0,0,0,3,25.0,1,0,0,4,1,0,0,0,0,0,0,2,2,12,4,0,6,2,2,0,1,0.05512478,57,16,6,4,7,63.636363636364,0,0,0,0,0,20,0,7,2,117,0,0,0,0,0,0,0,0,1,1,4,66.666666666667,60,30,0,0.3119,0,0.0
Diego Arroyo,1510240,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.4,0,0,17,20,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,28,0.0,0,0,0,2,0.0,2,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Valeriy Bondar,904850,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.145,2,1,1453,1539,94.41,222,2,2,66.67,2,0,0,0,0.0,7,3,29,41.43,1757,28.57,0,0,0,49,63.64,24,13,7,12,16,1,5,0,0,0,0,18,6,77,0,0,161,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Valeriy Bondar,904850,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,7.1259259259259,1,0,1799,1931,93.16,150,3,2,100.0,2,0,0,0,0.0,10,2,65,62.5,2430,10.0,0,0,0,70,51.85,51,20,9,14,22,0,26,0,0,0,0,27,1,135,0,0,293,27,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Valeriy Bondar,904850,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,7.115,0,0,1504,1589,94.65,164,6,6,75.0,4,0,0,0,0.0,15,2,45,62.5,1800,0.0,0,0,0,35,52.24,28,19,11,22,31,0,9,1,0,0,0,20,2,67,0,0,198,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Valeriy Bondar,904850,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.725,0,0,346,375,92.266666666667,11,1,0,0.0,1,0,0,0,0.0,2,1,12,42.857142857143,720,0.0,0,0,0,18,47.368421052632,40,0,0,4,0,0,0,0,0,2,0,8,0,38,16,0,28,8,8,0,1,0.03559067,279,67,5,13,5,41.666666666667,0,1,0,0,3,34,0,22,13,474,0,0,0,0,0,0,0,0,1,1,1,20.0,295,80,0,0.333,0,0.0
Valeriy Bondar,904850,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.55,0,0,158,174,90.804597701149,6,0,0,0.0,2,0,0,0,0.0,0,0,3,30.0,360,0.0,0,0,0,7,43.75,18,1,1,8,2,0,0,0,0,2,0,4,0,16,7,0,6,4,4,0,0,0.01408637,129,29,7,5,8,50.0,0,0,0,1,0,19,0,11,5,223,0,0,0,0,0,0,0,0,0,0,4,57.142857142857,140,34,0,0.0,0,0.0
Valeriy Bondar,904850,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.4,0,0,53,55,96.363636363636,1,0,0,0.0,1,0,0,0,0.0,0,0,0,0.0,90,0.0,0,0,0,3,75.0,3,0,0,1,1,0,0,0,0,0,0,1,0,4,2,0,3,1,1,0,0,0.00494773,46,7,0,0,0,0.0,0,0,0,0,0,2,0,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0.0,47,8,0,0.0,0,0.0
Viktor Korniienko,904853,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.6428571428571,1,0,63,84,75.0,5,4,0,0.0,2,0,0,1,25.0,2,1,3,50.0,211,50.0,0,0,2,3,30.0,2,1,1,3,6,1,0,0,0,0,0,2,4,10,0,0,15,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Viktor Korniienko,904853,Premier League 23/24,Ukrainian Premier League,Vorskla Poltava,6.5894736842105,1,0,438,574,76.31,40,4,14,63.64,3,0,0,12,33.33,18,5,13,43.33,1461,5.556,0,0,3,33,47.14,20,5,5,12,26,1,7,0,0,0,0,15,36,70,0,0,103,19,0,0,0,0.0,0,0,0,57,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Danylo Udod,1101616,Premier League 24/25,Ukrainian Premier League,Chornomorets Odesa,6.9333333333333,0,0,503,589,85.4,42,0,2,100.0,4,0,0,2,66.67,8,3,31,59.62,1080,0.0,0,0,0,41,48.81,37,6,11,14,32,0,13,0,0,0,0,12,3,84,0,0,145,12,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Roman Savchenko,1142519,Premier League 24/25,Ukrainian Premier League,Chornomorets Odesa,6.6,0,0,78,91,85.71,4,0,0,0.0,0,0,0,0,0.0,0,0,7,77.78,200,0.0,0,0,0,10,62.5,6,3,0,2,4,0,1,0,0,0,0,2,0,16,0,0,17,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Roman Savchenko,1142519,Premier League 23/24,Ukrainian Premier League,Oleksandria,6.6928571428571,0,0,436,517,84.33,49,0,0,0.0,3,0,0,0,0.0,0,0,19,42.22,937,0.0,0,0,0,28,45.16,28,6,4,14,20,0,2,0,0,0,0,10,2,62,0,0,109,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Dmytro Riznyk,941669,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.9315789473684,0,0,540,590,91.53,14,0,2,100.0,0,0,0,0,0.0,0,0,4,100.0,1710,0.0,0,0,0,63,58.33,2,0,0,0,0,0,0,0,26,14,0,19,0,108,10,0,55,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
