Kaynak_Dosya,Hedef_Lig,Takim_TM,Oyuncu_TM,Oyuncu_ID,İsim_Sealed,Takim_Adi_Sealed,PD_Once,PD_Sonra,Not
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,BLACKBURN ROVERS,Yuki Ohashi,965226.0,Yuki Ohashi,Blackburn Rovers,1600000.0,1600000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Jamie Cumming,836696.0,Jamie Cumming,Oxford United,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Ciaron Brown,948257.0,Ciaron Brown,Oxford United,1500000.0,1500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Michal Helik,351726.0,Michał Helik,Oxford United,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Ben Davies,309218.0,Ben Davies,Oxford United,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Christ Makosso,1492311.0,Christ Makosso,Oxford United,850000.0,850000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Ruben Roosken,988990.0,Ruben Roosken,Oxford United,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Jack Currie,1096585.0,Jack Currie,Oxford United,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Greg Leigh,329431.0,Greg Leigh,Oxford United,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Brodie Spencer,1138933.0,Brodie Spencer,Oxford United,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Hidde ter Avest,361788.0,Hidde ter Avest,Oxford United,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Sam Long,255391.0,Sam Long,Oxford United,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Yunus Konak,1518589.0,Yunus Konak,Oxford United,4000000.0,4000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Brian De Keersmaecker,981222.0,Brian De Keersmaecker,Oxford United,3000000.0,3000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Jamie McDonnell,1136418.0,Jamie McDonnell,Oxford United,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Will Vaulks,254849.0,Will Vaulks,Oxford United,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Cameron Brannagan,372522.0,Cameron Brannagan,Oxford United,600000.0,600000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Jamie Donley,1150934.0,Jamie Donley,Oxford United,1500000.0,1500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Myles Peart-Harris,980649.0,Myles Peart-Harris,Oxford United,900000.0,900000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Przemyslaw Placheta,862859.0,Przemysław Płacheta,Oxford United,1300000.0,1300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Siriki Dembélé,886532.0,Siriki Dembélé,Oxford United,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Aidomo Emakhu,1065019.0,Aidomo Emakhu,Oxford United,900000.0,900000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Tyler Goodrham,993444.0,Tyler Goodrham,Oxford United,2500000.0,2500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Jin-woo Jeon,924274.0,Jin-woo Jeon,Oxford United,900000.0,900000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Stanley Mills,1119657.0,Stanley Mills,Oxford United,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Will Lankshear,1391825.0,Will Lankshear,Oxford United,4500000.0,4500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Nik Prelec,928848.0,Nik Prelec,Oxford United,1500000.0,1500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Ole Romeny,921948.0,Ole Romeny,Oxford United,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Mark Harris,1064263.0,Mark Harris,Oxford United,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,OXFORD UNITED,Gatlin O'Donkor,1093341.0,Gatlin O'Donkor,Oxford United,250000.0,250000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Nicolas Schmid,799389.0,Nicolas Schmid,Portsmouth,2000000.0,2000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Josef Bursik,877996.0,Josef Bursik,Portsmouth,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Ben Killip,788264.0,Ben Killip,Portsmouth,150000.0,150000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Hayden Matthews,1434770.0,Hayden Matthews,Portsmouth,1300000.0,1300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Josh Knight,895567.0,Josh Knight,Portsmouth,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Regan Poole,605062.0,Regan Poole,Portsmouth,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Aji Alese,934228.0,Ajibola-Joshua Alese,Portsmouth,,1000000.0,İsimle structured Sofa takım dosyası + Excel PD (mevcut satır)
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Conor Shaughnessy,892396.0,Conor Shaughnessy,Portsmouth,900000.0,900000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Ibane Bowat,1083366.0,Ibane Bowat,Portsmouth,600000.0,600000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Madiodio Dia,1528049.0,Madiodio Dia,Portsmouth,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Connor Ogilvie,284427.0,Connor Ogilvie,Portsmouth,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Terry Devlin,1198145.0,Terry Devlin,Portsmouth,2000000.0,2000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Zak Swanson,993445.0,Zak Swanson,Portsmouth,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Andre Dozzell,826133.0,Andre Dozzell,Portsmouth,2200000.0,2200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Márk Kosznovszky,982559.0,Márk Kosznovszky,Portsmouth,1300000.0,1300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Luke Le Roux,931035.0,Luke Le Roux,Portsmouth,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Ebou Adams,557614.0,Ebou Adams,Portsmouth,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Marlon Pack,84258.0,Marlon Pack,Portsmouth,150000.0,150000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,John Swift,190863.0,John Swift,Portsmouth,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Millenic Alli,1386414.0,Millenic Alli,Portsmouth,1100000.0,1100000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Gustavo Caballero,988656.0,Gustavo Caballero,Portsmouth,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Keshi Anderson,816519.0,Keshi Anderson,Portsmouth,600000.0,600000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Adrian Segečić,1125954.0,Adrian Segečić,Portsmouth,2000000.0,2000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Franco Umeh,1149851.0,Franco Umeh,Portsmouth,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Harvey Blair,1153108.0,Harvey Blair,Portsmouth,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Conor Chaplin,784625.0,Conor Chaplin,Portsmouth,3000000.0,3000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Jacob Brown,858911.0,Jacob Brown,Portsmouth,1500000.0,1500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,FC PORTSMOUTH,Thomas Waddingham,1462283.0,Thomas Waddingham,Portsmouth,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Thomas Kaminski,45959.0,Thomas Kaminski,Charlton Athletic,1300000.0,1300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Will Mannion,848457.0,William Mannion,Charlton Athletic,,400000.0,İsimle structured Sofa takım dosyası + Excel PD (mevcut satır)
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Conor Coady,98449.0,Conor Coady,Charlton Athletic,1500000.0,1500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Reece Burke,372342.0,Reece Burke,Charlton Athletic,1300000.0,1300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Lloyd Jones,1096460.0,Lloyd Jones,Charlton Athletic,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Amari'i Bell,369674.0,Amari'i Bell,Charlton Athletic,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Luke Chambers,1134530.0,Luke Chambers,Charlton Athletic,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Collins Sichenje,1198768.0,Collins Sichenje,Charlton Athletic,450000.0,450000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Macaulay Gillesphey,814577.0,Macaulay Gillesphey,Charlton Athletic,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Josh Edwards,926762.0,Josh Edwards,Charlton Athletic,550000.0,550000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Harry Clarke,993439.0,Harry Clarke,Charlton Athletic,3000000.0,3000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Joe Rankin-Costello,905789.0,Joe Rankin-Costello,Charlton Athletic,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Kayne Ramsay,967457.0,Kayne Ramsay,Charlton Athletic,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Conor Coventry,931257.0,Conor Coventry,Charlton Athletic,2000000.0,2000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Greg Docherty,313386.0,Greg Docherty,Charlton Athletic,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Ibrahim Fullah,1833884.0,Ibrahim Fullah,Charlton Athletic,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Luke Berry,97465.0,Luke Berry,Charlton Athletic,250000.0,250000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Sonny Carey,1020336.0,Sonny Carey,Charlton Athletic,4000000.0,4000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Harvey Knibbs,886651.0,Harvey Knibbs,Charlton Athletic,1800000.0,1800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Tyreece Campbell,1186345.0,Tyreece Campbell,Charlton Athletic,1500000.0,1500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Jayden Fevrier,1014467.0,Jayden Fevrier,Charlton Athletic,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Charlie Kelman,964422.0,Charlie Kelman,Charlton Athletic,3000000.0,3000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Lyndon Dykes,846204.0,Lyndon Dykes,Charlton Athletic,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Miles Leaburn,1391785.0,Miles Leaburn,Charlton Athletic,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,CHARLTON ATHLETIC,Matty Godden,73409.0,Matt Godden,Charlton Athletic,150000.0,150000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Pierce Charles,1154937.0,Pierce Charles,Sheffield Wednesday,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Murphy Cooper,1179246.0,Murphy Cooper,Sheffield Wednesday,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Gabriel Otegbayo,1549358.0,Gabriel Otegbayo,Sheffield Wednesday,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Dominic Iorfa,544812.0,Dominic Iorfa,Sheffield Wednesday,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Liam Cooper,39327.0,Liam Cooper,Sheffield Wednesday,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Max Lowe,355154.0,Max Lowe,Sheffield Wednesday,2200000.0,2200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Tayo Adaramola,1005686.0,Tayo Adaramola,Sheffield Wednesday,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Reece Johnson,2215528.0,Reece Johnson,Sheffield Wednesday,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Sean Fusire,1423723.0,Sean Fusire,Sheffield Wednesday,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Liam Palmer,104857.0,Liam Palmer,Sheffield Wednesday,150000.0,150000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Marvelous Nakamba,556904.0,Marvelous Nakamba,Sheffield Wednesday,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Nathaniel Chalobah,98450.0,Nathaniel Chalobah,Sheffield Wednesday,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Jarvis Thornton,2215525.0,Jarvis Thornton,Sheffield Wednesday,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Svante Ingelsson,801483.0,Svante Ingelsson,Sheffield Wednesday,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Jaden Heskey,1402923.0,Jaden Heskey,Sheffield Wednesday,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Rio Shipston,1459620.0,Rio Shipston,Sheffield Wednesday,75000.0,75000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Joel Ndala,1152187.0,Joel Ndala,Sheffield Wednesday,4000000.0,4000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Olaf Kobacki,1016016.0,Olaf Kobacki,Sheffield Wednesday,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Iké Ugbo,791987.0,Ike Ugbo,Sheffield Wednesday,2000000.0,2000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Jerry Yates,785799.0,Jerry Yates,Sheffield Wednesday,1800000.0,1800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Jamal Lowe,257433.0,Jamal Lowe,Sheffield Wednesday,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Championship_25_26___Transfermarkt.csv,Ingiltere_championship,SHEFFIELD WEDNESDAY,Charlie McNeill,1104437.0,Charlie McNeill,Sheffield Wednesday,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Jakub Markovic,907172.0,Jakub Markovič,SK Slavia Praha,2800000.0,2800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Jindrich Stanek,280601.0,Jindřich Staněk,SK Slavia Praha,2800000.0,2800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Ondrej Kolar,579554.0,Ondrej Karafiat,Mladá Boleslav,500000.0,100000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Stepan Chaloupek,1144329.0,Štěpán Chaloupek,SK Slavia Praha,8000000.0,8000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,David Zima,963084.0,David Zima,SK Slavia Praha,7000000.0,7000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Igoh Ogbu,927493.0,Igoh Ogbu,SK Slavia Praha,7000000.0,7000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Tomas Vlcek,907174.0,Tomáš Vlček,SK Slavia Praha,4500000.0,4500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Tomas Holes,151440.0,Tomáš Holeš,SK Slavia Praha,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Jan Boril,92745.0,Jan Bořil,SK Slavia Praha,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,David Jurásek,1030711.0,David Jurásek,SK Slavia Praha,5000000.0,5000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Youssoupha Mbodji,2186126.0,Youssoupha Mbodji,SK Slavia Praha,1500000.0,1500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,Samuel Isife,2063748.0,Samuel Isife,SK Slavia Praha,2000000.0,2000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,SK SLAVIA PRAG,David Moses,1435367.0,David Moses,SK Slavia Praha,9000000.0,9000000.0,Sealed içinde doğrudan eşleşti
