path,status,error,rows,columns_count,file_size_mb,missing_total,missing_ratio,duplicate_rows,encoding,separator,columns,player_col,sofascore_id_col,market_value_col,league_col,club_col,position_col,age_col,minutes_col,goals_col,assists_col
data/standardized/sofascore/Hollanda_eredivisie/heracles_almelo.csv,ok,,28.0,121.0,0.013,952.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Hollanda_eredivisie/nac_breda.csv,ok,,26.0,121.0,0.012,884.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Hollanda_eredivisie/nec_nijmegen.csv,ok,,29.0,121.0,0.013,986.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Hollanda_eredivisie/pec_zwolle.csv,ok,,26.0,121.0,0.012,884.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Hollanda_eredivisie/psv_eindhoven.csv,ok,,23.0,121.0,0.011,782.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Hollanda_eredivisie/sc_heerenveen.csv,ok,,26.0,121.0,0.012,884.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Hollanda_eredivisie/sc_telstar.csv,ok,,25.0,121.0,0.012,850.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Hollanda_eredivisie/sparta_rotterdam.csv,ok,,24.0,121.0,0.012,816.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Ingiltere_championship/birmingham_city.csv,ok,,27.0,121.0,0.012,918.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Ingiltere_championship/blackburn_rovers.csv,ok,,33.0,121.0,0.015,1122.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Ingiltere_championship/bristol_city.csv,ok,,24.0,121.0,0.011,816.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
data/standardized/sofascore/Ingiltere_championship/charlton_athletic.csv,ok,,26.0,121.0,0.012,884.0,0.281,0.0,utf-8-sig,",",İsim | Oyuncu_ID | Sezon | Turnuva_Ligi | Takım | rating | countRating | goals | bigChancesCreated | bigChancesMissed | assists | expectedAssists | accuratePasses | totalPasses | accuratePassesPercentage | accurateOwnHalfPasses | accurateOppositionHalfPasses | accurateFinalThirdPasses | keyPasses | successfulDribbles | successfulDribblesPercentage | tackles | interceptions | yellowCards | directRedCards | redCards | accurateCrosses | accurateCrossesPercentage | totalShots | shotsOnTarget | groundDuelsWon | groundDuelsWonPercentage | aerialDuelsWon | aerialDuelsWonPercentage | minutesPlayed | goalConversionPercentage | penaltiesTaken | penaltyGoals | penaltyWon | penaltyConceded | shotFromSetPiece | freeKickGoal | accurateLongBalls | accurateLongBallsPercentage | clearances | errorLeadToGoal | errorLeadToShot | dispossessed | possessionLost | possessionWonAttThird | totalChippedPasses | accurateChippedPasses | touches | wasFouled | fouls | hitWoodwork | ownGoals | dribbledPast | offsides | blockedShots | passToAssist | saves | cleanSheet | penaltySave | punches | runsOut | successfulRunsOut | highClaims | crossesNotClaimed | matchesStarted | setPieceConversion | totalAttemptAssist | totalContest | totalCross | totalLongBalls | goalsConceded | tacklesWon | tacklesWonPercentage | yellowRedCards | totalOwnHalfPasses | totalOppositionHalfPasses | totwAppearances | expectedGoals | ballRecovery | outfielderBlocks | appearances | goalsPrevented | totalRating | goalsAssistsSum | inaccuratePasses | shotsOffTarget | totalDuelsWon | totalDuelsWonPercentage | goalsFromInsideTheBox | goalsFromOutsideTheBox | shotsFromInsideTheBox | shotsFromOutsideTheBox | headedGoals | leftFootGoals | rightFootGoals | penaltyFaced | savedShotsFromInsideTheBox | savedShotsFromOutsideTheBox | goalsConcededInsideTheBox | goalsConcededOutsideTheBox | penaltyConversion | duelLost | aerialLost | attemptPenaltyMiss | attemptPenaltyPost | attemptPenaltyTarget | scoringFrequency | savesCaught | savesParried | goalKicks | id | kilometersCovered | numberOfSprints | topSpeed | substitutionsIn | substitutionsOut,Oyuncu_ID,,,Turnuva_Ligi,Takım,accurateOppositionHalfPasses,accuratePassesPercentage,minutesPlayed,goals,assists
